x,y,theta,v,delta,le,mse_le,mae_le,rmse_le,he,mse_he,mae_he,rmse_he
-4.6282000000000005,1.4780999999999997,69.08423281157094,0.05000000074505806,-27.05033925506085,1.7313335985532055,0.000000,0.000000,0.000000,24.08423281157094,0.000000,0.000000,0.000000
-4.60831502462874,1.4868705314118469,68.88098127030295,0.10000000149011612,-42.68615757994558,1.7419681672050877,0.000000,0.000000,0.000000,24.21108813649704,0.000000,0.000000,0.000000
-4.623611959851377,1.5148988714137102,68.34609136477248,0.15000000223517418,-50.51227555709377,1.7128250968717562,0.000000,0.000000,0.000000,23.901927041661807,0.000000,0.000000,0.000000
-4.600176971758862,1.5416403173043358,67.49208078116952,0.20000000298023224,-52.25589304352202,1.7012301084576977,0.000000,0.000000,0.000000,23.783177079728244,0.000000,0.000000,0.000000
-4.604420749163738,1.5463168501905362,66.40247320721325,0.2500000037252903,-51.027744527987515,1.6320917861245094,0.000000,0.000000,0.000000,22.96489690967408,0.000000,0.000000,0.000000
-4.593013012093895,1.549426350782372,65.12020545922778,0.30000000447034836,-49.32780847213049,1.5643166565403315,0.000000,0.000000,0.000000,21.96172216733264,0.000000,0.000000,0.000000
-4.586091534410886,1.583342124295528,63.69932306514592,0.3500000052154064,-47.06010431243707,1.4680739051986533,0.000000,0.000000,0.000000,20.600259513649807,0.000000,0.000000,0.000000
-4.56478367179058,1.6281189666072962,62.153784196891515,0.4000000059604645,-45.05492179835863,1.379597321178239,0.000000,0.000000,0.000000,19.44663790859306,0.000000,0.000000,0.000000
-4.536299671215561,1.653887146800747,60.512594687346876,0.45000000670552254,-42.951544380915365,1.275781206741594,0.000000,0.000000,0.000000,18.141661925098667,0.000000,0.000000,0.000000
-4.497449220639173,1.70725802373263,58.61209199003795,0.5000000074505806,-43.77849489422555,1.1516319038690768,0.000000,0.000000,0.000000,16.48270484194767,0.000000,0.000000,0.000000
-4.458607746122251,1.7602410611068642,56.369005438702835,0.5500000081956387,-45.50768279155177,1.0165511159995635,0.000000,0.000000,0.000000,14.7453135899871,0.000000,0.000000,0.000000
-4.445446433306264,1.7958352584650301,54.40610682548157,0.6000000089406967,-38.99914073729869,0.8616041778054362,0.000000,0.000000,0.000000,12.666736595732296,0.000000,0.000000,0.000000
-4.412724254597036,1.8354250272848256,52.89201998285206,0.6500000096857548,-29.793683381295086,0.7398031212430815,0.000000,0.000000,0.000000,10.948591347943243,0.000000,0.000000,0.000000
-4.364108514628511,1.892062522060672,51.4225258920642,0.7000000104308128,-27.155564550640896,0.6362864242136923,0.000000,0.000000,0.000000,9.52737066870189,0.000000,0.000000,0.000000
-4.305158453470934,1.9543861212384595,49.63157068052424,0.7500000111758709,-30.135461512813812,0.536165174510369,0.000000,0.000000,0.000000,8.176327927766458,0.000000,0.000000,0.000000
-4.274480938819293,2.013528270637197,48.52290552913141,0.800000011920929,-18.54132507658064,0.4147313562153403,0.000000,0.000000,0.000000,6.463265612988269,0.000000,0.000000,0.000000
-4.236895291623606,2.084165916420036,47.126015860493915,0.850000012665987,-21.612493210917524,0.3600067559559718,0.000000,0.000000,0.000000,5.704989435588658,0.000000,0.000000,0.000000
-4.191662295581381,2.1281583299557285,45.57984562581622,0.9000000134110451,-22.42708538776071,0.29256717704275137,0.000000,0.000000,0.000000,4.732529757883337,0.000000,0.000000,0.000000
-4.138469978818789,2.198138717868996,44.105956060588596,0.9500000141561031,-20.383663685744864,0.19558907315930668,0.000000,0.000000,0.000000,3.219142582147274,0.000000,0.000000,0.000000
-4.078754852385834,2.2645575260456554,42.587181478524094,1.0000000149011612,-19.93752130189158,0.11930621731358125,0.000000,0.000000,0.000000,2.0129413676436454,0.000000,0.000000,0.000000
-4.014830000984042,2.3504286539665586,41.12868136720911,1.0500000156462193,-18.310576284987118,0.03778557664382196,0.000000,0.000000,0.000000,0.65451902189617,0.000000,0.000000,0.000000
-3.9178404060568424,2.434392655463881,39.688859299481955,1.1000000163912773,-17.282423398884884,0.023779203216439383,0.000000,0.000000,0.000000,0.4253828006244166,0.000000,0.000000,0.000000
