x,y,theta,v,delta,le,mse_le,mae_le,rmse_le,he,mse_he,mae_he,rmse_he
-2.6621921409264377,3.7197655162676573,38.635196628825106,1.2448224628169253,-3.6109613212477067,0.07215965819997931,0.000000,0.000000,0.000000,2.9447755323958176,0.000000,0.000000,0.000000
-2.5588544428548494,3.785987197368072,38.576691459305295,1.2948224635619834,-0.6109613212477066,0.062009693050999265,0.000000,0.000000,0.000000,12.542780414761113,0.000000,0.000000,0.000000
-2.4469285621706316,3.851027355908613,38.81478183764547,1.3448224643070414,2.3890386787522937,0.04802827650554624,0.000000,0.000000,0.000000,13.623999323938557,0.000000,0.000000,0.000000
-2.3374431856180395,3.9516214806491914,39.37391626398837,1.3948224650520995,5.389038678752294,0.03339176188822093,0.000000,0.000000,0.000000,14.73361855546126,0.000000,0.000000,0.000000
-2.241020277327327,4.0535060416633755,40.2804977121752,1.3635926669414509,8.389038678752295,0.05181605933266425,0.000000,0.000000,0.000000,15.019154449209994,0.000000,0.000000,0.000000
-2.1353933691809366,4.1353664182214835,41.49110043539373,1.3135926661963928,11.389038678752293,0.08124852261945655,0.000000,0.000000,0.000000,14.726345835109642,0.000000,0.000000,0.000000
-2.0201975763186457,4.210792419358216,42.9764071931803,1.2635926654513348,14.389038678752295,0.08836955832231899,0.000000,0.000000,0.000000,14.887545223698323,0.000000,0.000000,0.000000
-1.9434487816204655,4.292131171384687,44.72049281111746,1.2135926647062767,17.389038678752296,0.08087356939551561,0.006541,0.080874,0.080874,15.43367310207692,4.157344,15.433673,15.433673
-1.8440172160772517,4.388725484206182,46.62251188104364,1.1635926639612186,19.575423621107806,0.09906462056138068,0.008177,0.089969,0.090428,14.609184929587354,3.941185,15.021429,15.027085
-1.7473014413032648,4.487700585852689,48.40703166393583,1.2135926647062767,19.186335100402847,0.1050258791515373,0.009128,0.094988,0.095542,18.05714473208895,4.524400,16.033334,16.100590
-1.6691389813814694,4.5932627013505,50.50528135745572,1.2635926654513348,21.41947782064036,0.10513299197823457,0.009609,0.097524,0.098028,17.415860274453085,4.716749,16.378966,16.439276
-1.5915735917848945,4.6844720260164765,52.66385976332348,1.3135926661963928,21.186227903665642,0.11467901012399022,0.010318,0.100955,0.101577,16.072041111375306,4.675073,16.317581,16.366488
-1.5090055052593327,4.799714607927329,54.78395966122586,1.3635926669414509,20.11264497403699,0.10603129529551793,0.010472,0.101801,0.102332,14.904977760159616,4.542127,16.082147,16.132101
-1.420972426152065,4.892917877553831,56.86243548267953,1.3776824194330475,19.077669548007506,0.09820356688388564,0.010354,0.101287,0.101753,13.770723709514218,4.366068,15.751944,15.816361
-1.359561268933419,5.015279561342416,58.847845791581875,1.3276824186879894,18.106736270639697,0.06347214848441284,0.009563,0.096560,0.097791,13.248978505262944,4.203268,15.439073,15.518684
-1.2964785921404298,5.121402164540378,60.6747936896365,1.2776824179429314,17.339106129628853,0.13752502838268718,0.010602,0.101112,0.102966,11.831698770275688,4.007713,15.038254,15.153384
-1.232002044207812,5.2153974034873,62.28771104564779,1.2276824171978733,15.983001376254684,0.12461317364070904,0.011095,0.103462,0.105331,10.934382849438938,3.815615,14.627867,14.785757
-1.1672108910005288,5.3203833795855555,63.761518359287365,1.1776824164528152,15.23660319137561,0.1272838832963085,0.011559,0.105628,0.107512,10.615668492476868,3.647545,14.263121,14.456451
-1.099244564471134,5.42741697453506,65.0307368119008,1.2276824171978733,13.740795128867694,0.13203532530620515,0.012048,0.107828,0.109765,8.071191408330382,3.438332,13.747127,14.035736
-1.0607201605205974,5.5401106056652365,66.16308294364754,1.2776824179429314,11.81989672625237,0.14513633846322596,0.012742,0.110698,0.112880,7.59215834419461,3.251231,13.273668,13.648510
-1.0058845749357508,5.643280147944288,67.24371992621327,1.3276824186879894,10.863064143922367,0.13428775262861906,0.013120,0.112383,0.114542,6.542909843095712,3.072369,12.792900,13.267773
-0.9380282204664894,5.7682135212726395,68.26873125279434,1.3776824194330475,9.935594066368965,0.14661587611188007,0.013678,0.114665,0.116954,6.074672583788666,2.910482,12.345018,12.913494
-0.8783190095827448,5.897290663345616,69.29305589654729,1.4276824201781055,9.575510664035718,0.16701001461399034,0.014567,0.117937,0.120692,5.93296874805634,2.766974,11.944265,12.591106
-0.8361378417815606,6.037836245924317,70.32214932949205,1.3776824194330475,9.288349902198819,0.18330996462019472,0.015686,0.121782,0.125245,5.639260150721072,2.636860,11.573382,12.291499
-0.806946965224023,6.164458931143103,71.22758164467076,1.3276824186879894,8.481288709619163,0.15867100079478233,0.016214,0.123832,0.127333,4.760086507011566,2.512338,11.194866,11.997765
-0.7612208239552536,6.2906644715986175,71.78909652091046,1.2776824179429314,5.481288709619162,0.13784856020034933,0.016360,0.124569,0.127908,3.6839354732382548,2.392576,10.799554,11.708310
-0.7056912431912566,6.400433133909844,72.23900854955501,1.2276824171978733,4.568004207187566,0.13830900178570785,0.016499,0.125256,0.128448,3.6056285050230836,2.284293,10.439857,11.440294
-0.6716411595840232,6.533349909493074,72.4297407658985,1.2776824179429314,2.0188385520789165,0.15591967570606455,0.016871,0.126717,0.129888,0.7480363947525588,2.175982,9.978342,11.165777
-0.6437711122306099,6.650457442340433,72.5029347471702,1.3276824186879894,0.7446828441327323,0.14790087448697944,0.017098,0.127680,0.130761,0.3915885850272796,2.077195,9.542580,10.909378
-0.6103534177363678,6.793682809922116,72.54104945608313,1.3776824194330475,0.37319482561203443,0.13931014763852162,0.017199,0.128185,0.131144,0.09786583606004265,1.986890,9.131941,10.669602
-0.5593198545119157,6.909704364620419,72.53593864324328,1.4276824201781055,-0.04822631855540421,0.12831705282823433,0.017168,0.128191,0.131027,0.2664020079731982,1.904154,8.762543,10.445095
-0.5123740309413098,7.062191758792613,72.58022074042475,1.3940635043293645,0.4032113528734094,0.14215287989025416,0.017290,0.128749,0.131490,0.16265880868678131,1.828007,8.418548,10.234113
-0.47063992521468273,7.185604521188668,72.61430505687099,1.3440635035843065,0.3178417390691035,0.07223742213063117,0.016825,0.126576,0.129713,0.09989518057212293,1.757705,8.098600,10.035392
-0.42607896668102385,7.32137051210727,72.65384157325705,1.2940635028392484,0.38239791512050647,0.07487516151767253,0.016410,0.124661,0.128101,0.18378923773039074,1.692627,7.805459,9.847862
