x,y,theta,v,delta,le,mse_le,mae_le,rmse_le,he,mse_he,mae_he,rmse_he
-4.6282000000000005,1.4780999999999997,68.99998892322901,0.05000000074505806,-3.0000000000000004,1.725636681553555,0.000000,0.000000,0.000000,23.999988923229008,0.000000,0.000000,0.000000
-4.608308159323146,1.4868679018556334,68.97682727253898,0.10000000149011612,-6.000000000000001,1.7362701424002465,0.000000,0.000000,0.000000,24.126844248155113,0.000000,0.000000,0.000000
-4.623620704291107,1.5149022561114636,68.90702142556695,0.15000000223517418,-9.0,1.7192805905145456,0.000000,0.000000,0.000000,23.997682062522795,0.000000,0.000000,0.000000
-4.600322467089183,1.541697220985206,68.76649918626336,0.20000000298023224,-12.000000000000002,1.7389497352846532,0.000000,0.000000,0.000000,24.344223231378262,0.000000,0.000000,0.000000
-4.6049790742312835,1.546539465266061,68.5303090619709,0.2500000037252903,-15.000000000000002,1.7175059522165734,0.000000,0.000000,0.000000,24.241268435533257,0.000000,0.000000,0.000000
-4.594428849316004,1.5500047484714348,68.17229891673578,0.30000000447034836,-18.000000000000004,1.7078736362379416,0.000000,0.000000,0.000000,24.09708958753021,0.000000,0.000000,0.000000
-4.588974348392305,1.5845539340244323,67.66474992960983,0.3500000052154064,-21.000000000000004,1.6754752108636735,0.000000,0.000000,0.000000,23.671645077263026,0.000000,0.000000,0.000000
-4.569873462544999,1.6303280976767154,66.99555786032627,0.4000000059604645,-23.451869795564715,1.649637592282882,0.000000,0.000000,0.000000,23.451869795564715,0.000000,0.000000,0.000000
-4.544441362551173,1.657547080517999,66.24523071822522,0.45000000670552254,-23.05506769659767,1.6054195445858888,0.000000,0.000000,0.000000,23.05506769659767,0.000000,0.000000,0.000000
-4.509614332740065,1.7129345889468528,65.43050860041801,0.5000000074505806,-22.332268228136293,1.5435727597496043,0.000000,0.000000,0.000000,22.332268228136293,0.000000,0.000000,0.000000
-4.47602450306565,1.768707471598106,64.55163284662837,0.5500000081956387,-21.743159494197524,1.481343373525953,0.000000,0.000000,0.000000,21.743159494197524,0.000000,0.000000,0.000000
-4.469691137711584,1.8081709806585142,63.61560635122679,0.6000000089406967,-21.11363009933079,1.4178313556757471,0.000000,0.000000,0.000000,21.11363009933079,0.000000,0.000000,0.000000
-4.445227666109738,1.8527209517229333,62.62509788090159,0.6500000096857548,-20.53421127999787,1.369523251466956,0.000000,0.000000,0.000000,20.53421127999787,0.000000,0.000000,0.000000
-4.405939960972713,1.9152420501840426,61.59490195651207,0.7000000104308128,-19.778900013383232,1.3048735729495509,0.000000,0.000000,0.000000,19.778900013383232,0.000000,0.000000,0.000000
-4.357340787139352,1.9844144885639459,60.53029664124811,0.7500000111758709,-19.0381851626873,1.2346062174831105,0.000000,0.000000,0.000000,19.0381851626873,0.000000,0.000000,0.000000
-4.338343541492845,2.0517106862429793,59.440076985587055,0.800000011920929,-18.253450505149086,1.1596372110960986,0.000000,0.000000,0.000000,18.253450505149086,0.000000,0.000000,0.000000
-4.313068403011681,2.131298517536125,58.31174537708803,0.850000012665987,-17.745341906205258,1.1103867150635238,0.000000,0.000000,0.000000,17.745341906205258,0.000000,0.000000,0.000000
-4.281018138001874,2.185326617537963,57.14486601299617,0.9000000134110451,-17.30067632598551,1.0621445096896596,0.000000,0.000000,0.000000,17.30067632598551,0.000000,0.000000,0.000000
-4.241991624279899,2.2666306637204037,55.97322455285973,0.9500000141561031,-16.4557943644188,0.9948686236480526,0.000000,0.000000,0.000000,16.4557943644188,0.000000,0.000000,0.000000
-4.197331498028201,2.345664400110019,54.78139312544453,1.0000000149011612,-15.889029343690504,0.9389417976677192,0.000000,0.000000,0.000000,15.889029343690504,0.000000,0.000000,0.000000
-4.149361731711333,2.445560167142229,53.58059738066305,1.0500000156462193,-15.24043271115893,0.8792217739576755,0.000000,0.000000,0.000000,15.24043271115893,0.000000,0.000000,0.000000
-4.069124131527126,2.5449529119896086,52.35264196725973,1.1000000163912773,-14.860796979173195,0.832107530603621,0.000000,0.000000,0.000000,14.860796979173195,0.000000,0.000000,0.000000
-4.020836149747374,2.6134492693472606,51.13170772089898,1.1500000171363354,-14.135285554804094,0.7618910314119057,0.000000,0.000000,0.000000,14.135285554804094,0.000000,0.000000,0.000000
-3.9286699366397313,2.6959871835503404,49.927436178669176,1.2000000178813934,-13.365667506778172,0.7026423398008251,0.000000,0.000000,0.000000,13.365667506778172,0.000000,0.000000,0.000000
-3.83231906284254,2.777914755263437,48.77096270189014,1.2500000186264515,-12.334325744405692,0.6229409469253145,0.000000,0.000000,0.000000,12.334325744405692,0.000000,0.000000,0.000000
-3.7509352245245147,2.8635248805141287,47.66972400713552,1.3000000193715096,-11.303899993334865,0.5468481200796271,0.000000,0.000000,0.000000,11.303899993334865,0.000000,0.000000,0.000000
-3.6688928004264585,2.9557306789172184,46.597674873467355,1.3500000201165676,-10.597949300251686,0.49165387237766217,0.000000,0.000000,0.000000,10.597949300251686,0.000000,0.000000,0.000000
-3.5700320046587537,3.0441144967043003,45.54134126261733,1.4000000208616257,-10.067205607427208,0.44615380467599364,0.000000,0.000000,0.000000,10.067205607427208,0.000000,0.000000,0.000000
-3.457776781269847,3.154440337958088,44.53101895724162,1.4500000216066837,-9.299045986804648,0.39109029810255325,0.000000,0.000000,0.000000,9.299045986804648,0.000000,0.000000,0.000000
-3.338110501501252,3.2465281584352446,43.53473300406273,1.5000000223517418,-8.860893820540708,0.34883828151958535,0.000000,0.000000,0.000000,8.860893820540708,0.000000,0.000000,0.000000
-3.222566956844221,3.340147286218906,42.60549347941108,1.5067456539345823,-8.000992803893423,0.2942128899060438,0.000000,0.000000,0.000000,8.000992803893423,0.000000,0.000000,0.000000
-3.118265627202496,3.429545912387129,41.75065526128969,1.4567456531895242,-7.335092508080446,0.25091793155977044,0.000000,0.000000,0.000000,7.335092508080446,0.000000,0.000000,0.000000
-3.0012851527549143,3.50894917756266,40.97596260164056,1.4067456524444661,-6.880097683378266,0.21905140505798557,0.000000,0.000000,0.000000,6.880097683378266,0.000000,0.000000,0.000000
-2.9023780010873748,3.599495447088221,40.319223361551074,1.356745651699408,-6.046503467599959,0.17772501213092903,0.000000,0.000000,0.000000,6.046503467599959,0.000000,0.000000,0.000000
-2.8062327549768877,3.705883081133075,39.68665305420661,1.30674565095435,-6.038672557426052,0.16352160008856478,0.000000,0.000000,0.000000,6.038672557426052,0.000000,0.000000,0.000000
-2.7148723611179606,3.7792303647905943,39.00269445973888,1.256745650209292,-6.772559315843415,0.16691921228097764,0.000000,0.000000,0.000000,6.772559315843415,0.000000,0.000000,0.000000
-2.6111085999224644,3.8468245241346875,38.63746284688304,1.30674565095435,-3.7725593158434148,0.14963025976732325,0.000000,0.000000,0.000000,10.21429535183423,0.000000,0.000000,0.000000
-2.498337079153151,3.912716476009371,38.55980133057368,1.356745651699408,-0.7725593158434146,0.12941189394659852,0.000000,0.000000,0.000000,11.488221513327346,0.000000,0.000000,0.000000
-2.3875452684146183,4.013586655909096,38.79238547359572,1.4067456524444661,2.2274406841565857,0.10905940939805352,0.000000,0.000000,0.000000,12.805567293108853,0.000000,0.000000,0.000000
-2.289300525349445,4.115119303803541,39.35962791006523,1.356745651699408,5.227440684156586,0.12248493244241786,0.000000,0.000000,0.000000,13.283665641608927,0.000000,0.000000,0.000000
-2.182799579686777,4.194862195625762,40.22423603426255,1.30674565095435,8.227440684156587,0.14747652296531963,0.000000,0.000000,0.000000,13.207957503049448,0.000000,0.000000,0.000000
-2.066226552526889,4.267649309655295,41.36747655079761,1.256745650209292,11.227440684156585,0.1508450382530228,0.000000,0.000000,0.000000,13.610922470739968,0.000000,0.000000,0.000000
-1.9876095086117294,4.345905865810156,42.77186683519904,1.206745649464234,14.227440684156587,0.14061277761356292,0.019772,0.140613,0.140613,14.41547021263178,3.626895,14.415470,14.415470
-1.8858267280386416,4.439053663894966,44.085409980275976,1.1567456487191758,13.872890449309343,0.15623149773192385,0.022090,0.148422,0.148627,13.872890449309343,3.492952,14.144180,14.146782
-1.7859372850330124,4.533931918220726,45.631728081737215,1.206745649464234,16.872890449309345,0.16051468626511578,0.023315,0.152453,0.152693,19.15624760010706,4.463532,15.814869,15.991922
-1.7039534731628994,4.634997339562524,47.4424967846798,1.256745650209292,18.801729900862604,0.16126083041022685,0.023988,0.154655,0.154879,18.801729900862604,4.890106,16.561585,16.738651
-1.6217560179966686,4.721269089618707,49.22251907579444,1.30674565095435,17.815595024786315,0.17152420719887695,0.025074,0.158029,0.158348,17.815595024786315,5.020004,16.812387,16.959512
-1.5335094500667936,4.831022640871162,50.998958311885815,1.356745651699408,17.142201572332134,0.16368826550054558,0.025361,0.158972,0.159251,17.142201572332134,5.038126,16.867356,16.990096
-1.4387247626991415,4.918260028913454,52.770288868478374,1.3563346433306434,16.500612767173497,0.1583968149111657,0.025322,0.158890,0.159129,16.500612767173497,4.997253,16.814964,16.921037
-1.370564878355882,5.033253602928576,54.54209305688445,1.3063346425855853,16.50951398334242,0.1254358073190624,0.024124,0.154708,0.155318,16.50951398334242,4.967239,16.776783,16.870146
-1.300383791897456,5.132160035625912,56.14498408294893,1.2563346418405272,15.55723814737817,0.1551103028908987,0.024116,0.154753,0.155295,15.55723814737817,4.884677,16.641278,16.729356
-1.2284942335585534,5.2190923366951925,57.64858928566654,1.2063346410954692,15.192296905025522,0.1448700956292118,0.023803,0.153765,0.154284,15.192296905025522,4.799041,16.496380,16.582063
-1.1562419910955632,5.317301318910053,59.1078915740875,1.1563346403504111,15.348126874451713,0.14957119284796064,0.023673,0.153383,0.153861,15.348126874451713,4.736527,16.391993,16.473706
-1.0809731038611543,5.417930514378378,60.28432509245422,1.2063346410954692,12.99827878661723,0.15467552886257366,0.023694,0.153491,0.153929,12.99827878661723,4.587552,16.109184,16.212568
-1.034475543371745,5.524100187579094,61.497242640551974,1.2563346418405272,12.851014513570632,0.16736643758230244,0.024026,0.154558,0.155004,12.851014513570632,4.456385,15.858555,15.979113
-0.9713231219985294,5.6208061407445555,62.67448493252324,1.3063346425855853,12.002863735990227,0.1572481368371291,0.024076,0.154750,0.155166,12.002863735990227,4.317677,15.583149,15.728467
-0.8948564533862043,5.739362595281698,63.872512428599634,1.3563346433306434,11.7544487133854,0.17095789483625143,0.024420,0.155831,0.156268,11.7544487133854,4.190597,15.327902,15.495274
-0.826427551926366,5.862236545605195,65.12283767239425,1.4063346440757014,11.813628955817189,0.1917650622621808,0.025192,0.158077,0.158719,11.813628955817189,4.080923,15.108260,15.291163
-0.775566676320041,5.996820878925428,66.40931527170832,1.3563346433306434,11.725570290823823,0.2096796643702643,0.026296,0.161112,0.162161,11.725570290823823,3.982024,14.909278,15.104739
-0.7384861580572918,6.11801915720842,67.58258031104873,1.3063346425855853,11.104194412792593,0.26344221077957697,0.028691,0.166797,0.169384,11.104194412792593,3.880358,14.697885,14.910672
-0.6856688971324156,6.23928066803921,68.63017018320757,1.2563346418405272,10.312285199051956,0.24145046572860906,0.030249,0.170726,0.173923,10.312285199051956,3.773815,14.467064,14.704546
-0.624289762778627,6.344676557628133,69.64230014355873,1.2063346410954692,10.358718616333814,0.23969504700612246,0.031609,0.174175,0.177791,10.358718616333814,3.678764,14.261646,14.518183
-0.5857237958342377,6.473775144186462,70.32893178147894,1.2563346418405272,7.358718616333812,0.2563079477118872,0.033233,0.178086,0.182298,5.634131038760928,3.529967,13.850812,14.221540
-0.5541330823183402,6.58737672014047,70.81952485004747,1.3063346425855853,5.06322070022527,0.24766774766726285,0.034510,0.181249,0.185769,5.06322070022527,3.389852,13.451376,13.936435
-0.5177141356555872,6.727358509726907,71.285277981774,1.3563346433306434,4.624875273534796,0.2402409204087761,0.035519,0.183814,0.188465,4.624875273534796,3.258698,13.067615,13.664174
-0.4644952755217787,6.840420743319673,71.72019166709995,1.4063346440757014,4.16116619785629,0.2308165838285971,0.036259,0.185772,0.190418,4.16116619785629,3.135511,12.696513,13.403416
-0.41628448565904697,6.990257290859892,72.2022050087417,1.4367437468433464,4.446727782863676,0.24789827083709118,0.037267,0.188257,0.193046,4.446727782863676,3.023895,12.366522,13.162691
-0.3723691684778642,7.117455576148162,72.68271053918244,1.3867437460982883,4.339412431236143,0.18919296056381704,0.037210,0.188293,0.192899,4.339412431236143,2.920232,12.057787,12.935106
-0.32669094264858206,7.257343982913309,73.14704264765837,1.3367437453532303,4.3445258985657045,0.18850267216689395,0.037148,0.188301,0.192738,4.3445258985657045,2.824276,11.772111,12.720814
-0.2751365352047497,7.3707773026978245,73.60210801745683,1.2867437446081722,4.416797800402131,0.188147940344484,0.037086,0.188295,0.192576,4.416797800402131,2.735569,11.509421,12.519448
-0.24001096643893852,7.489817764851541,73.74237166170613,1.3367437453532303,1.4167978004021309,0.20329396842718406,0.037232,0.188813,0.192956,0.6015037067229675,2.641457,11.133286,12.302209
-0.22248791199464418,7.630646847305477,73.79343986354057,1.3867437460982883,0.49663220771582794,0.2032830070162728,0.037368,0.189295,0.193309,0.49663220771582794,2.553552,10.778731,12.095774
-0.17008374788137048,7.774210543010124,73.77920093625663,1.4367437468433464,-0.13348228201677548,0.1807667702834234,0.037217,0.189020,0.192917,0.1334822820167755,2.471189,10.435336,11.899106
