lateral_error,heading_error
0.006245665428944056,0.0716909238972738
0.011365698911988015,0.09182591246008254
0.017864245202924352,0.09781895710462335
0.02385472500487336,0.09971283788220042
0.030186011625882362,0.09902550735762612
0.03757653789314723,0.09673070856795739
0.044801121203896524,0.09417588174702965
0.05075396535356728,0.09192786604387025
0.05695197689741573,0.08915281778892607
0.06272416932421486,0.08636161680060529
0.06727481534542618,0.09392736788296747
0.07063355936956375,0.1004229390926012
0.07290871924250442,0.10483152981222474
0.07538135982046386,0.10706333917621971
0.07712523152826362,0.10810340454386616
0.07818843000612656,0.10804267160765116
0.07868383956335256,0.10740894727916366
0.07484714675466045,0.1059468863451543
0.0712619853204564,0.10415843025026232
0.0679177350707856,0.10193308263410242
0.06486910078738323,0.09975680644336617
0.06210821640065363,0.09769018872364878
0.05958748556652963,0.09566068227990247
0.05725562151734758,0.09368092806123599
0.05507322793836044,0.09156721642723466
0.053042361442518365,0.08932753211058578
0.05116546351867247,0.08711489371172595
0.04941500187671693,0.08487646775876886
0.048243843247924044,0.08265557255018631
0.04714084045434726,0.0805506303430622
0.046131717920371455,0.07856747413364132
0.045048734686112125,0.07657118312084034
0.044057418957040365,0.0744826967106234
0.04306859082809271,0.07248884584047949
0.042147671113056284,0.0705918400155375
0.04120899359750745,0.06875952427065991
0.040430358219151516,0.06704397734727227
0.03962199019337255,0.06537862289589058
0.03874951217728924,0.06377282546534913
0.03789669095546244,0.06223674726401401
0.037094849781730777,0.06077627161796975
0.03631470338684587,0.059363010874865216
0.035544086420541764,0.05801395265202714
0.03481176004970829,0.05672478097184422
0.03414804814988148,0.05549249198038022
0.03350984920260799,0.054312368765775186
0.032897580910701524,0.05318126654032845
0.03223883634305586,0.052096071940853646
0.031617499512978264,0.05105445036247068
0.031044036767205543,0.05005741718346392
0.03046563324102983,0.04909798888228527
0.02992647437203401,0.04817259159668866
0.02941790948214215,0.0472807751079363
0.028941144105404333,0.046421124679667074
0.02849619687522101,0.045592419671856024
0.028065510343432434,0.044792704959903
0.02758418555245785,0.044022455671256504
0.027116656984720995,0.043282384497269705
0.026666121021664442,0.04257152026702354
0.026236946167489488,0.04188586921395774
0.025840097022780326,0.04122935841786823
0.02544500122066779,0.040586479032498166
0.02506134613916298,0.03996112918862589
0.024688068692653286,0.03935280612323605
0.02433230640162688,0.03876356322221719
0.02398907086098751,0.03819223299520108
0.02365457915457884,0.037636773630876134
0.0233337661870414,0.03709864089313753
0.023020128119205802,0.03656902793405582
0.022698991620488683,0.036054319849082965
0.02238882136924287,0.035553649436057815
0.022101016519900995,0.035067330140325835
0.021826924629744535,0.0345946863763648
0.02155272198603271,0.034135735844994
0.021290511427304207,0.03368993116989718
0.021028288307890292,0.033253681506129895
0.02078696842666548,0.032827404477163084
0.020537041689461435,0.032412119020243484
0.02028579057331088,0.03200808880518989
0.020053938899879935,0.03161293496652851
0.019818639341006705,0.03122778677672737
0.01958703431233376,0.030852085183128264
0.019354319575678618,0.030487377746839166
0.019127414621880254,0.030131487261061043
0.01890558837152039,0.02978341575861289
0.01868991908892871,0.029443014388599614
0.01848562661747395,0.029112587709147233
0.018279455992414557,0.028786608399351862
0.018078047276246543,0.028467702378037973
0.017881995476224495,0.028155951495736457
0.01769060912064087,0.027850973938677547
0.017506245725686417,0.02755362389610879
0.017321861827847396,0.02726085552754535
0.017139542846698257,0.02705064894754875
0.016962350082400206,0.026846748051166946
0.016788181563645223,0.026632016344066253
0.016616878659753368,0.02640149851320393
0.016450504173291632,0.026174624717863314
0.01629131029908384,0.025960007505530437
0.016142696870754786,0.025735005988012667
0.01600323049583284,0.02550495095571623
0.015871170650876867,0.02575751973946453
0.015732130431021153,0.025994083444157472
0.015587734575754426,0.02617951678257012
0.015440700105339118,0.026326089394540342
0.015309842677329741,0.026451951795785838
0.015168767524606278,0.02653184929223141
0.01503460216897701,0.0265542957809898
0.014910963769962853,0.027363132978316367
0.01478653664775078,0.02807811584570892
0.014671828909611122,0.028610639339173564
0.014547291151877651,0.02901749795472617
0.01442003733746332,0.029304724551206838
0.014295216756621187,0.029489167343823248
0.014183055979760103,0.029567126704847905
0.014089633648292098,0.03050452566861511
0.013998078590711827,0.031347253560239735
0.013900506332311074,0.0320095408864377
0.013797951492090206,0.032496098325687985
0.013684412044724885,0.032850040702777084
0.013572792103546186,0.033079152877366354
0.013465182318799758,0.03319149531901668
0.013361235794110795,0.03412227745281847
0.01325561112343754,0.03497870927167654
0.013150708909135807,0.035642655742143925
0.013047172626115705,0.03610032921136371
0.01294863517571332,0.0364408626771884
0.012858948878800541,0.03670140993285775
0.01276373955280383,0.03685255883579332
0.012669917633602083,0.037748079884961684
0.012586716595075854,0.03857346651036526
0.012513500507557774,0.03920376595939416
0.012445508294395051,0.03964502196625789
0.012389613209090614,0.039916683917675964
0.012329751474418523,0.04012595625572717
0.01224873188476144,0.04097060042451723
0.012165651642453855,0.04167337567180698
0.01208687965563203,0.042227460713388586
0.012009008802960354,0.04258301920144606
0.011940049449191423,0.04280487792771654
0.011874933660946883,0.042950926750902
0.011797869657361423,0.04300364821435349
0.011723793747708176,0.04369616312869926
0.011651375477405112,0.04430311199079138
0.011581228205546973,0.04473356207538409
0.011519318491004382,0.045011361510892176
0.011476476503283407,0.04517070954541897
0.011417167031211142,0.04526139829585249
0.011363088251900922,0.04533195038480034
0.01132088140033661,0.04596777865231913
0.011260827159002545,0.04645520312611964
0.011225461536327133,0.04684480681081326
0.01120940626920425,0.047102609399673354
0.011182101981083008,0.047244021546651124
0.01112617730388063,0.04727664761564522
0.011059261897584865,0.04748974578952788
0.010990610942657185,0.047638895884028816
0.010924298029197038,0.04771403750154991
0.01085635104278603,0.04768870646953643
0.010790357944184549,0.04759669460490921
0.01073824991660515,0.04747440770580181
0.010676317823321802,0.04730249713275484
0.010613482704707555,0.04709809823796937
0.010560914211227792,0.04690294213270887
0.01052913294444996,0.046711953280646944
0.010505270829041284,0.04650447938636106
0.01053030030095994,0.046281900105941784
0.010564443776311614,0.04606110323793908
0.010583537079367836,0.04582804040440332
0.010605601149490038,0.04556362698068626
0.010611251845474266,0.045300569314053934
0.010611316039669243,0.045039782375151764
0.010613113377723294,0.04478181574942613
0.010569869547708255,0.04452618628772451
0.01053267930609474,0.04427405192844527
0.010502408066727977,0.04402463240544641
0.010494473378198057,0.04377730301987017
0.010504562910188702,0.04353306504705132
0.010518607870488713,0.04329161471216378
0.010478215077834956,0.04305249246050803
0.010431430487382444,0.04281612008751711
0.010387612822983606,0.04258494726977132
0.010348443673247866,0.042355285350106825
0.01030377946313341,0.04212882673183784
0.010254973054733116,0.041905587242253
0.010201909705371702,0.041687154098496534
0.010152698733299572,0.04147395100737052
0.010110539379805156,0.04126000787125781
0.010074525627746973,0.0410493507264359
0.010052846058635908,0.04084344381150286
0.010030666994339134,0.040637026884110534
0.010008841198159809,0.04043388874288397
0.00997982487656033,0.04022984544309545
0.009956821357591721,0.040023591213727075
0.009924517361505179,0.03981944796014954
0.00988847261294585,0.039617536485969836
0.009851660974547472,0.03941768775830193
0.009804864877448053,0.03921969912133171
0.009758721053957342,0.03902366152638409
0.009710179771755966,0.03883223566794514
0.009662586869089246,0.038641579798820255
0.009615265008885964,0.03845419919110388
0.009568339410586395,0.038266589485551554
0.009524474732917922,0.038082372393537504
0.009479571507847086,0.037898756318744856
0.009439995906447287,0.03771699349856259
0.009396765935798265,0.037536025262129985
0.00935610531580796,0.03735713873563591
0.009326091096765242,0.0371820944980095
0.009291647791133686,0.03700795931707673
0.009261731981559012,0.03683663410589524
0.00924125717762135,0.03666404963220882
0.009236269600848104,0.03649413906263167
0.009234266401863284,0.036325806103824326
0.009222344586646709,0.036157932014447974
0.009189081510702026,0.03599146175465455
0.009151712887269018,0.03582641883243595
0.009115051267083401,0.035705890650568825
0.00907576749393323,0.03558545710679045
0.009034871740660954,0.035463336362163186
0.008994872517412215,0.03532895365657288
0.008959549877446044,0.035194353773204914
0.008932692570517375,0.035049445915610954
0.008915965193074065,0.035136315269628494
0.008892706465255508,0.035198249042981335
0.008857089936352439,0.035245283144388
0.008818300285062523,0.03526398393061299
0.008789854235634475,0.0352383308624106
0.008760847353246951,0.035638286666286635
0.008737292905612423,0.035949232750114093
0.008703465430454416,0.03620096073846778
0.008666163105651343,0.03636936869185962
0.008629129568080521,0.03644781200496896
0.008594004112304604,0.03692976598146829
0.008560137597264735,0.037309006930996494
0.008525757246724391,0.03758824353326818
0.008490573259229915,0.0378161313010051
0.008463965889158395,0.0379606099070707
0.008433473536837774,0.0380601294673589
0.008404896418335556,0.03854184254395017
0.008376746563269996,0.03892928485124681
0.00836125987610063,0.03924240102399862
0.008369477015709621,0.03946699079878386
0.008374465032516527,0.03961872748106131
0.008374075695980336,0.04008721170178347
0.00838845997567321,0.04049346362907989
0.008422380388675573,0.04080593179055312
0.00850188647295066,0.041050420933119704
0.008572757109431485,0.041236726559770495
0.008619405867875532,0.04136128756305127
0.008662896779096901,0.04170325369147593
0.00871031878638836,0.04197935475407182
0.008790324102213856,0.04218970537093699
0.008907519175387112,0.04233263672862643
0.008927987049083545,0.042408798767984736
0.008946111673082548,0.042451128547140816
0.008971723076593902,0.04270999207062976
0.008992416640851392,0.042902115648620016
0.009026779663477875,0.04303433166025801
0.009025734994370248,0.04310596611384357
0.009013787414969134,0.04313372757544003
0.008992262400785784,0.04341118658708525
0.008974194647539959,0.04362565095266891
0.008968721500543042,0.04378009637684806
0.008995217989135084,0.04388671963379819
0.008996176678881123,0.04395668966798824
0.008979879118034724,0.04409543195197958
0.008959794322909763,0.044189117100675364
0.008941707646027466,0.04424228674374912
0.008941178205999633,0.04426969447989938
0.008952954337689577,0.04424429948986715
0.008954787010613738,0.044194858897258986
0.008959646042604824,0.044087574883930086
0.00895845911141612,0.043969473946263875
0.008970593362388065,0.043849665330304835
0.00899740561826342,0.0437264571167555
0.009023066888602077,0.04359299088933
0.009056903801459626,0.04344022131865301
0.009080864171502145,0.04328714730966241
0.009108078778621452,0.04313501579038917
0.009125229927207398,0.04298273147762533
0.009105432004356293,0.04283096910566495
0.00908264658321809,0.042680156552061775
0.00906938382193969,0.04253104595293043
0.009058138834821757,0.042382726711052116
0.00905103563770812,0.04223515383480549
0.009045894695449743,0.04208852690487362
0.009024435089421013,0.041943003362125184
0.009002827883211044,0.04179936919351838
0.008978430313179603,0.041657073715146375
0.008956217026210066,0.04151515233184871
0.0089394897294818,0.04137354533637794
0.008916848827992646,0.04123304412177731
0.008897431390713167,0.04109393228888376
0.008872886593145342,0.04095631953691289
0.008847356368315528,0.04081971381343414
0.008818246100788124,0.04068562343759374
0.008789806026658745,0.0405519662554255
0.00876327885516493,0.0404205359259994
0.008735948315128058,0.0402872858743742
0.008708356075618127,0.04015460890374666
0.008680657406751061,0.04002256282739788
0.008654927827089764,0.039891832506319495
0.00863056979081534,0.03976230172440949
0.008603246569037172,0.03963244847614303
0.008576474022260649,0.039503355543565155
0.008549810711032425,0.03937510189138223
0.008524054592488206,0.03924768483914274
0.008496578054059881,0.03912150858135762
0.008470151098327394,0.0389965813916397
0.008443231864294848,0.03887164963367447
0.008419148811709088,0.03874775298464498
0.008399034619604584,0.038625204265328374
0.00837950727810431,0.03850329098727765
0.008355656675624398,0.03838172490430689
0.0083301512451362,0.038260647237887524
0.008307256976354004,0.03814033077390845
0.008285747467675126,0.038020791715482304
0.008266752636489781,0.03790212877152029
0.008249513406904243,0.03778430446214743
0.008228322968178473,0.03766734858657109
0.008207884732524132,0.037551206142675465
0.008189677187070685,0.03745519228185094
0.008171390179714933,0.037355629558935344
0.00815608823623845,0.03725482890894033
0.00814279148843378,0.037151309593591086
0.008119024301720072,0.03704681703897079
0.008098025346026078,0.03707505587053051
0.008074405452810038,0.03709045595458249
0.008051022610908511,0.037077035439015735
0.008026907360412191,0.03705205330590554
0.00800806627150856,0.037019527709432135
0.007992097957285916,0.03725091196592797
0.007979435679883995,0.037416875216810266
0.007960782988242827,0.037542239316011264
0.007938332153347575,0.03763084497152471
0.007915625881410747,0.037663109192171314
0.007898164757907205,0.03798508259484394
0.00787969337783798,0.03824963504745549
0.007861153704224464,0.038447403665599476
0.007839306447283208,0.038584362392621835
0.007817496479067088,0.03866417265442488
0.007795051232716668,0.03869481678796578
0.0077734612826404,0.0389982549340349
