x,y,theta,v,delta,le,mse_le,mae_le,rmse_le,he,mse_he,mae_he,rmse_he
-4.6282000000000005,1.4780999999999997,68.99998892322901,0.05000000074505806,-3.0000000000000004,1.725636681553555,0.000000,0.000000,0.000000,23.999988923229008,0.000000,0.000000,0.000000
-4.608308159323146,1.4868679018556334,68.97682727253898,0.10000000149011612,-6.000000000000001,1.7362701424002465,0.000000,0.000000,0.000000,24.126844248155113,0.000000,0.000000,0.000000
-4.623620704291107,1.5149022561114636,68.90702142556695,0.15000000223517418,-9.0,1.7192805905145456,0.000000,0.000000,0.000000,23.997682062522795,0.000000,0.000000,0.000000
-4.600322467089183,1.541697220985206,68.76649918626336,0.20000000298023224,-12.000000000000002,1.7389497352846532,0.000000,0.000000,0.000000,24.344223231378262,0.000000,0.000000,0.000000
-4.6049790742312835,1.546539465266061,68.5303090619709,0.2500000037252903,-15.000000000000002,1.7175059522165734,0.000000,0.000000,0.000000,24.241268435533257,0.000000,0.000000,0.000000
-4.594428849316004,1.5500047484714348,68.17229891673578,0.30000000447034836,-18.000000000000004,1.7078736362379416,0.000000,0.000000,0.000000,24.09708958753021,0.000000,0.000000,0.000000
-4.588974348392305,1.5845539340244323,67.66474992960983,0.3500000052154064,-21.000000000000004,1.6754752108636735,0.000000,0.000000,0.000000,23.671645077263026,0.000000,0.000000,0.000000
-4.569873462544999,1.6303280976767154,66.97794964205123,0.4000000059604645,-24.000000000000004,1.649637592282882,0.000000,0.000000,0.000000,23.451869795564715,0.000000,0.000000,0.000000
-4.544430048028773,1.6575422747007542,66.07968323449565,0.45000000670552254,-27.000000000000007,1.6042602378944344,0.000000,0.000000,0.000000,23.03745947832264,0.000000,0.000000,0.000000
-4.509484088976193,1.712877235969744,64.93461551155677,0.5000000074505806,-30.000000000000004,1.5326970525807493,0.000000,0.000000,0.000000,22.166561231968366,0.000000,0.000000,0.000000
-4.475501476572456,1.7684684824337005,63.74272013875415,0.5500000081956387,-28.407402108969745,1.448998830376986,0.000000,0.000000,0.000000,21.245383143460696,0.000000,0.000000,0.000000
-4.468469330949385,1.8075933927684362,62.591311707386055,0.6000000089406967,-25.40740210896974,1.3652778904641032,0.000000,0.000000,0.000000,20.296956015190293,0.000000,0.000000,0.000000
-4.443049266105398,1.8516581289951588,61.500960479898026,0.6500000096857548,-22.40740210896974,1.3025925402293062,0.000000,0.000000,0.000000,19.491476900519455,0.000000,0.000000,0.000000
-4.402634903816117,1.9135817620878115,60.49169298961118,0.7000000104308128,-19.40740210896974,1.23101232857475,0.000000,0.000000,0.000000,18.62116560598171,0.000000,0.000000,0.000000
-4.352856421280338,1.982101663499923,59.583248669633846,0.7500000111758709,-16.407402108969737,1.1617981230667305,0.000000,0.000000,0.000000,17.882606088516116,0.000000,0.000000,0.000000
-4.332784977310871,2.0487790908645893,58.77099354730447,0.800000011920929,-13.805559762068519,1.0963270241189114,0.000000,0.000000,0.000000,17.23319906348743,0.000000,0.000000,0.000000
-4.306708178448127,2.127887243498865,57.95588767947032,0.850000012665987,-13.01680051175854,1.063519339806433,0.000000,0.000000,0.000000,16.983628010808424,0.000000,0.000000,0.000000
-4.274209555754748,2.181636632437856,57.121114239390984,0.9000000134110451,-12.561896783726835,1.0337438512806572,0.000000,0.000000,0.000000,16.836494195487475,0.000000,0.000000,0.000000
-4.235151704824795,2.2629204312568176,56.34929685429383,0.9500000141561031,-11.010889959434516,0.9857511313401008,0.000000,0.000000,0.000000,16.313886644507498,0.000000,0.000000,0.000000
-4.191009504601257,2.3423013962521364,55.57103718324908,1.0000000149011612,-10.5297007775042,0.9528225835756484,0.000000,0.000000,0.000000,16.143998244852927,0.000000,0.000000,0.000000
-4.144171101436642,2.4429841778833277,54.80148575308022,1.0500000156462193,-9.904322417849606,0.9164960625001242,0.000000,0.000000,0.000000,15.916612031966345,0.000000,0.000000,0.000000
-4.065747932266947,2.543685962959322,53.97712180304719,1.1000000163912773,-10.100463185116807,0.8930090586282738,0.000000,0.000000,0.000000,15.988785371403964,0.000000,0.000000,0.000000
-4.019956024264835,2.6140520092896744,53.17998286872853,1.1500000171363354,-9.337187707578654,0.8438733141495052,0.000000,0.000000,0.000000,15.703091567867503,0.000000,0.000000,0.000000
-3.9310361426630545,2.6991120457557343,52.41358913435241,1.2000000178813934,-8.598444820923424,0.8075464575045849,0.000000,0.000000,0.000000,15.412763252760428,0.000000,0.000000,0.000000
-3.838741273331877,2.784304167052639,51.72824166154838,1.2500000186264515,-7.38345348595185,0.74971354453272,0.000000,0.000000,0.000000,14.897488714063213,0.000000,0.000000,0.000000
-3.7623172556263356,2.874039389822006,51.10798513165983,1.3000000193715096,-6.423618155583161,0.6962597933589217,0.000000,0.000000,0.000000,14.445480226417168,0.000000,0.000000,0.000000
-3.6861961576757842,2.971322376894961,50.47958570698598,1.3500000201165676,-6.258977923576171,0.6638173930163583,0.000000,0.000000,0.000000,14.36273771740391,0.000000,0.000000,0.000000
-3.594188486932496,3.0657610952018906,49.80649693358442,1.4000000208616257,-6.454156888349208,0.6385322491363522,0.000000,0.000000,0.000000,14.46063942924374,0.000000,0.000000,0.000000
-3.4896365351503644,3.1831027867598833,49.140262576298575,1.4500000216066837,-6.162587139517068,0.6000675200166422,0.000000,0.000000,0.000000,14.313466154860453,0.000000,0.000000,0.000000
-3.378476155817214,3.283168228259768,48.40254646347585,1.5000000223517418,-6.584860761837414,0.5703723173434181,0.000000,0.000000,0.000000,14.524882279708157,0.000000,0.000000,0.000000
-3.272092207823854,3.3856423695428997,47.69069195284645,1.5500000230967999,-6.1457270301498825,0.5252839112020701,0.000000,0.000000,0.000000,14.304782440271568,0.000000,0.000000,0.000000
-3.1743566436298467,3.4876682425398764,46.950965013783026,1.600000023841858,-6.180082126708793,0.48995496274114936,0.000000,0.000000,0.000000,14.322456032013068,0.000000,0.000000,0.000000
-3.0568367989967946,3.586991406631819,46.12779032729179,1.5500000230967999,-6.658160787818704,0.46336200608064926,0.000000,0.000000,0.000000,14.560471782348563,0.000000,0.000000,0.000000
-2.95671369773678,3.6970289474660505,45.35852132003026,1.5000000223517418,-6.424868008431934,0.4218028874988127,0.000000,0.000000,0.000000,14.446101775706811,0.000000,0.000000,0.000000
-2.858613446252264,3.822356580521193,44.42085763194404,1.4500000216066837,-8.072575130269145,0.4058626587067884,0.000000,0.000000,0.000000,15.196225644042691,0.000000,0.000000,0.000000
-2.7642518447421174,3.9137454731116996,43.17023180902328,1.4000000208616257,-11.072575130269145,0.4022047323290989,0.000000,0.000000,0.000000,16.67356654785855,0.000000,0.000000,0.000000
-2.6560464569730007,3.998029033144953,42.295079033476135,1.4500000216066837,-8.072575130269144,0.374892646406392,0.000000,0.000000,0.000000,2.816397493702865,0.000000,0.000000,0.000000
-2.538091565553056,4.079906637609756,41.72780891418384,1.5000000223517418,-5.0725751302691435,0.34574218335906204,0.000000,0.000000,0.000000,4.220203116853769,0.000000,0.000000,0.000000
-2.4214442808744567,4.196045538463286,41.48856126502666,1.5016602533073171,-2.0725751302691435,0.3175420051035534,0.000000,0.000000,0.000000,5.6480494747882295,0.000000,0.000000,0.000000
-2.3203567142366612,4.308926101969619,41.59569962716054,1.451660252562259,0.9274248697308568,0.3232967052260002,0.000000,0.000000,0.000000,6.118208426060949,0.000000,0.000000,0.000000
-2.2101946042208858,4.398997483393846,42.034948303273275,1.5001568782775647,3.927424869730857,0.3420755919106878,0.000000,0.000000,0.000000,5.960157168319548,0.000000,0.000000,0.000000
-2.081972470942133,4.487845553609489,42.838268379649385,1.4501568775325067,6.927424869730857,0.34007405085439063,0.000000,0.000000,0.000000,6.3094206118285,0.000000,0.000000,0.000000
-1.9913359626052243,4.581646246757473,43.80991746511521,1.4001568767874486,8.644205904806398,0.32488870193913644,0.105553,0.324889,0.324889,7.0787972706311395,0.874574,7.078797,7.078797
-1.877094983985279,4.6897746400985145,45.08160567706434,1.4501568775325067,11.6442059048064,0.33540881703217806,0.109026,0.330149,0.330191,15.46404224847755,2.524147,11.271420,12.025930
-1.7578995604659717,4.80686216094136,46.7517008719212,1.5001568782775647,14.6442059048064,0.3351207207667786,0.110119,0.331806,0.331842,15.343385031035167,3.052380,12.628742,13.224541
-1.6575146066116802,4.930932284285329,48.85468517874807,1.5501568790226228,17.6442059048064,0.3292807561762699,0.109696,0.331175,0.331204,15.002034510172304,3.271299,13.222065,13.690567
-1.5583187750836152,5.041365800666488,51.2485067770512,1.5758470371004738,19.30933901868228,0.3297464413188974,0.109503,0.330889,0.330913,13.833598441127988,3.285041,13.344372,13.719292
-1.4567796072858243,5.175061095204328,53.521851558808734,1.5258470363554157,18.124284273829534,0.30796967211798754,0.107060,0.327069,0.327201,12.718795532028611,3.208098,13.240109,13.557671
-1.3566655341001284,5.2795519616516975,55.56351987206004,1.4758470356103577,16.888038527470798,0.009960139230046343,0.091780,0.281768,0.302952,11.677597492701329,3.089804,13.016893,13.305364
-1.287107529896128,5.408272979801744,57.40682665267019,1.4726871586671029,15.821938865113278,0.01875437226981739,0.080352,0.248891,0.283463,11.592404734687769,2.996758,12.838832,13.103496
-1.2133782310719141,5.524849315261365,59.218159742603376,1.522687159412161,15.59266578928558,0.0006540163179721862,0.071424,0.221309,0.267252,10.96876003592173,2.897104,12.631046,12.883782
-1.1335515798462874,5.638266741023938,60.9893329430023,1.572687160157219,14.784352289667686,0.0008879768000484248,0.064281,0.199267,0.253538,9.821142605845285,2.775739,12.350056,12.611032
-1.0495805862124827,5.772102861978929,62.634818121642134,1.6128039667958824,13.35454678111656,0.014353572168798854,0.058456,0.182457,0.241777,8.988494144016089,2.651590,12.044459,12.325784
-0.9595464096334607,5.916735156577863,64.18722271052295,1.5628039660508244,12.319712190197961,0.03176702012035267,0.053669,0.169899,0.231666,8.33009020722716,2.531549,11.734929,12.043549
-0.9047969451033484,6.058822159318723,65.60207223532342,1.5128039653057663,11.607795314019471,0.058198900573141636,0.049801,0.161307,0.223162,8.017016031605648,2.423104,11.448935,11.782769
-0.839107325913615,6.182893004812138,66.88034891860696,1.4991651351633544,10.85294261751065,0.12699290101075755,0.047396,0.158856,0.217706,6.9134594997205365,2.309611,11.124973,11.503519
-0.7637422215531776,6.3232692555354895,68.01232305860775,1.4491651344182963,9.721528456350724,0.12792086485592505,0.045327,0.156794,0.212902,6.628244897624588,2.206756,10.825191,11.244456
-0.7007844401657276,6.458745179819,69.10819137095879,1.3991651336732382,9.73588699809754,0.13842277348185977,0.043692,0.155645,0.209026,6.915624039085037,2.121003,10.580843,11.023817
-0.6591895908530924,6.596462947260683,70.14036952720264,1.4491651344182963,9.502145105136373,0.14530506903311943,0.042364,0.155037,0.205824,3.566427637837928,2.009297,10.168230,10.729597
-0.6271589939638428,6.729660945037849,70.86831888990045,1.4991651351633544,6.502145105136373,0.13686437341242855,0.041051,0.154028,0.202610,2.4990721708596055,1.903725,9.742166,10.443918
-0.575025303550925,6.871797245085898,71.27269136953821,1.5491651359084124,3.502145105136373,0.1247212293882364,0.039709,0.152485,0.199271,1.5067450409871337,1.805615,9.308723,10.171239
-0.5096871231618668,7.006912069131483,71.52101948035853,1.4991651351633544,2.0829561890881427,0.13010707493293647,0.038570,0.151366,0.196392,1.3098170912803,1.716831,8.908777,9.918022
-0.4655700746859558,7.16509888683633,71.80615440836088,1.4491651344182963,2.4710123980650938,0.15091521653885379,0.037818,0.151345,0.194468,1.8046553083298276,1.637784,8.570486,9.687007
-0.4310223749492311,7.298070385472291,72.06701529282228,1.3991651336732382,2.3388002377058354,0.09168748602628729,0.036481,0.148633,0.191000,1.4019778441427053,1.564898,8.244645,9.469006
-0.39444146598712126,7.447789377339968,72.24626863127467,1.4491651344182963,1.665019616818751,0.08172887102622578,0.035185,0.145724,0.187577,0.9204906678081889,1.497502,7.926203,9.262860
-0.34055260642400365,7.570404378548703,72.19114022361506,1.4991651351633544,-0.4945271494941432,0.07004685972148092,0.033924,0.142571,0.184183,1.3644879741378313,1.436460,7.652798,9.072107
-0.290601760456084,7.729437209211167,72.21315085493262,1.5491651359084124,0.19086432974860693,0.08397156217515384,0.032849,0.140227,0.181242,1.0303909007674508,1.379743,7.387902,8.891201
-0.243278366010575,7.867348641043741,72.1828291214222,1.5753442018691,-0.2544466920631025,0.08295758706275924,0.031850,0.138024,0.178465,1.166804961268748,1.327590,7.148629,8.721543
-0.19067588434993435,8.024827353884536,72.17179602549228,1.625344202614158,-0.09104684943888293,0.08571972118185087,0.030942,0.136087,0.175905,1.1375850607540505,1.279257,6.925998,8.561309
-0.12811370330333258,8.165056675951169,72.15380281175989,1.5753442018691,-0.1439149235107524,0.08751983823509131,0.030111,0.134353,0.173525,1.1729673355157642,1.234426,6.720532,8.409960
-0.08103524791466188,8.310610949944643,72.1803033359902,1.525344201124042,0.21868563179817702,0.04281371129005984,0.029136,0.131196,0.170692,0.6649739581052079,1.192126,6.511720,8.264611
-0.0542562677811442,8.46832741641013,72.14689383651026,1.4753442003789838,-0.28473567963502366,0.042873894649101706,0.028226,0.128252,0.168006,0.7545625853491459,1.152720,6.319815,8.126868
0.004674492544397765,8.6191574111274,72.00180741890989,1.525344201124042,-1.278217322160045,0.020195056742646315,0.027329,0.124766,0.165313,2.453066851602993,1.118923,6.195081,8.006846
